customer_id,city,state,age,num_accounts,total_balance,first_account_date,lifetime_txn_count,lifetime_credits,lifetime_debits,last_transaction_date
aadbf331-4ef8-48d8-853e-1de8e2b28b57,San Antonio,Texas,37,4,97604.23,2023-08-10,1954,809423.17,716810.73,2025-12-30 13:59:00
3981f81d-de51-4dfd-b9f5-44a2e2bec63a,Greensboro,North Carolina,21,2,52534.18,2025-08-24,278,97294.2,45003.090000000004,2025-12-30 19:55:00
677b4ace-29b1-4608-bd17-92605e5c81c5,Memphis,Tennessee,70,4,223371.41,2024-03-29,1209,632315.89,418187.08,2025-12-30 09:39:00
f644f6e1-4e84-4b0b-88cf-9442095fa509,Buffalo,New York,75,6,205480.81,2021-08-10,5631,3262114.8,3066310.3,2025-12-30 17:38:00
66658745-c3c6-4bcc-b147-a32b7469ac2d,Philadelphia,Pennsylvania,64,3,194490.32,2021-01-21,4361,2586655.42,2392165.1,2025-12-30 16:33:00
4df612da-ef79-4bb0-9a81-e874dc6c458e,San Jose,California,44,5,547532.54,2020-11-19,4700,2200851.82,1662388.15,2025-12-30 14:17:00
0e753b39-69c6-477c-afb4-d1c132631f66,Tampa,Florida,58,5,58191.21,2021-10-16,3216,2207271.54,2159977.38,2025-12-30 09:36:00
a1bf481b-e23a-4a82-aa39-b8aa66533afd,San Jose,California,50,2,880097.9199999999,2020-08-19,9902,4120618.2,3263175.63,2025-12-30 20:34:00
1b96a254-9f71-4b97-8ca6-a17f04d615fa,San Antonio,Texas,60,4,240236.96000000002,2024-12-05,927,435095.45,194858.49,2025-12-30 16:53:00
80f4a5d5-7b26-407d-a1df-2f7734bc2283,Houston,Texas,33,4,244804.65,2024-01-08,1972,899261.95,660263.61,2025-12-30 11:24:00
23c10878-4a5a-481b-8b74-7f58494c689b,Orlando,Florida,34,3,33541.82,2025-06-17,240,124671.11,91129.29000000001,2025-12-28 12:19:00
633e22f8-fdfc-4fba-ae33-d855c3dd4d5d,Atlanta,Georgia,31,6,651473.9199999999,2022-06-29,2491,1163190.7,516807.65,2025-12-30 13:41:00
b4c7ebd1-ea9b-4616-81fd-fd9869ac2869,Vancouver,Washington,49,3,630112.54,2020-05-05,3117,2717677.53,2124781.58,2025-12-30 10:27:00
3eade460-20d5-4b43-a26d-cbc41e5c72e7,Dallas,Texas,75,4,839511.0099999999,2022-10-20,2500,1579562.13,740051.12,2025-12-30 16:46:00
eda8ad38-d11a-48bf-8343-842553e029e1,Sacramento,California,20,3,35731.43,2025-06-11,352,109214.33,73482.9,2025-12-30 14:29:00
86353ea1-8070-4d0e-beb9-34bceff93de9,Los Angeles,California,53,3,231240.94,2022-06-26,1798,790121.76,558880.82,2025-12-30 20:02:00
9b776521-eb49-442c-a18e-b0f1aca4bceb,New York City,New York,49,5,312288.19,2020-10-10,2543,2297783.24,1993984.63,2025-12-30 12:35:00
93b1b215-2296-40cb-9dce-9c82597b9ade,Austin,Texas,22,2,83108.54999999999,2020-12-23,3075,1881015.39,1797906.84,2025-12-30 17:27:00
1f968366-e95f-49a4-8d09-e8c202f41029,Durham,North Carolina,34,3,243290.68000000002,2022-11-10,852,490603.99,248628.18,2025-12-29 13:17:00
ac41840e-d13c-4a2e-8b50-64e3b6e6b8a9,Austin,Texas,34,1,179960.89,2020-01-29,3139,2088299.58,1908338.69,2025-12-30 13:11:00
f6f6c7d2-f491-49f0-b151-e5c1d6256042,Reading,Pennsylvania,51,2,218826.24,2022-07-14,3609,1321039.43,1102213.19,2025-12-29 16:19:00
f2c3997e-0854-469a-b9fa-fb020623ce6c,Sacramento,California,75,3,325029.04,2020-03-27,6548,1995445.02,1670969.03,2025-12-30 15:01:00
56f94a75-1b67-45b6-8a64-7f169a4cd83b,Jacksonville,Florida,62,2,108448.52,2024-08-13,461,231275.78,124365.35,2025-12-26 15:11:00
fe4f8c97-f727-4226-9422-f0a11c8a5798,San Francisco,California,23,3,407539.6,2020-04-16,3617,1602674.95,1195135.35,2025-12-30 17:33:00
44f58f4e-dc82-429b-b2fe-59ea81d9c78f,Austin,Texas,53,4,210207.66,2022-12-18,3531,1263762.16,1056699.24,2025-12-30 12:55:00
209d4295-5c30-4fc8-935a-1c0a850a1b83,Charlotte,North Carolina,69,4,232191.95,2025-07-30,505,530496.45,302212.29,2025-12-30 20:41:00
4f4412c2-06f1-4904-9d42-0ab915fc18ba,San Antonio,Texas,66,2,70040.27,2024-12-01,552,218018.28,148769.01,2025-12-29 19:57:00
17cac573-3a6f-430c-88e3-2c09d3e38683,Columbus,Georgia,33,1,263335.83,2022-02-08,2202,637548.35,374212.52,2025-12-30 14:25:00
c231947c-98fc-406e-9f29-8776ade6bc5f,San Jose,California,52,3,170177.83,2024-12-13,1251,518113.78,349571.43,2025-12-30 14:44:00
9fc04204-244d-4904-863e-9d10fcad9327,Lansing,Michigan,31,5,253177.29,2025-02-03,623,494971.26,244231.31,2025-12-30 18:01:00
bebedbd2-5140-4ba4-8a45-80cd2fdbfeab,Austin,Texas,65,4,141202.80000000002,2022-07-31,1252,776732.29,635529.49,2025-12-30 20:37:00
0e18ab33-89a3-4fc7-bd31-49e18c338769,Akron,Ohio,67,3,244293.13,2023-09-29,1058,679489.22,435196.08999999997,2025-12-30 09:35:00
e5bbaa17-3164-4c9e-9c1a-aaf1294cef85,San Antonio,Texas,49,3,342872.03,2025-02-16,531,515185.57,181896.51,2025-12-30 15:30:00
31a152be-00e5-4d14-aca4-ebba9701603e,Savannah,Georgia,38,4,128980.51000000001,2024-04-07,1844,1224673.99,1098384.52,2025-12-30 07:16:00
21988c67-7574-41e1-8a25-46efd60a1a24,Buffalo,New York,72,5,355049.03,2023-02-27,1510,720125.3099999999,366690.27999999997,2025-12-30 17:47:00
3d23c6d5-dd16-4d4b-97e8-9d6136b85d39,Phoenix,Arizona,32,5,162459.75,2024-01-15,1158,553887.73,395022.02,2025-12-31 18:16:00
312e91cc-5a82-42aa-a8cc-6b2220a344ba,Sacramento,California,57,5,793571.1,2024-03-30,2866,1833149.1600000001,1056776.79,2025-12-30 16:49:00
63085581-9fb8-4e4f-8e08-6a28384f95dd,Los Angeles,California,43,4,134987.09,2021-04-13,4492,2999821.73,2864834.64,2025-12-30 18:03:00
31822449-44da-4140-8663-ae1595d20dfb,Augusta,Georgia,36,1,113428.0,2020-07-26,11963,3829596.51,3716168.51,2025-12-30 17:29:00
763b434e-edc7-4116-9d8f-a5a00ca60d24,Athens,Georgia,65,5,379756.93,2023-01-15,2035,856726.93,482616.64,2025-12-30 18:38:00
88a88e8f-c151-4f20-8d41-7c97c0872ba9,Sacramento,California,44,6,279900.52,2024-07-08,1114,582899.32,307137.72000000003,2025-12-30 17:52:00
d96618ea-53ae-4965-81ec-73ab2a12dea0,San Diego,California,46,4,145513.65,2021-09-23,3929,1446633.84,1301120.19,2025-12-29 19:25:00
6ecc370c-14d0-4a2f-8bba-2db185ec98b3,San Diego,California,55,3,267291.36,2022-12-16,1900,841822.18,574530.82,2025-12-30 15:15:00
58e4ccbd-4f6d-4ffc-a5c8-bfaabf9992c6,Cleveland,Ohio,53,3,257427.87,2021-12-19,2007,559460.15,303317.96,2025-12-30 16:54:00
c4a269c6-9efc-492a-bdcf-0d027c754873,Sacramento,California,74,2,115870.53,2024-04-10,1255,889812.65,773942.12,2025-12-30 14:06:00
a6ff42ba-c39a-4fbd-884b-35d07b5ab40f,Sacramento,California,49,4,154832.25999999998,2024-01-10,965,316356.38,163119.73,2025-12-30 17:00:00
e8ab8789-ceca-4456-b2cf-d2943bfee93b,Columbus,Ohio,33,3,110010.83,2023-08-30,2546,1046594.82,936583.99,2025-12-30 17:00:00
0122c7cd-2330-47bc-9e42-6d6d65286bca,Fort Lauderdale,Florida,36,2,542183.23,2023-08-23,1929,1648698.4,1106515.17,2025-12-30 21:44:00
119cb3fc-ac3b-4458-9202-a5875c354fac,Lansing,Michigan,20,4,208156.59,2024-01-29,2145,1152536.01,987246.77,2025-12-30 15:23:00
b5c10fce-7348-4197-ac22-4cb4ddab4aa0,Austin,Texas,43,3,202348.27000000002,2024-03-11,1248,641257.41,438909.14,2025-12-29 18:01:00
ac8096f6-9976-465a-b67b-40da1c63ca84,Rockford,Illinois,54,5,269402.58,2025-05-01,466,384351.13,116157.04,2025-12-31 14:08:00
dbae6c69-ca52-4d15-8683-e9b600dd20bc,Greensboro,North Carolina,23,2,72364.8,2024-02-15,774,708793.17,642169.08,2025-12-29 15:18:00
3afcd865-ced9-4387-9dfd-1e5e890e50e4,Philadelphia,Pennsylvania,50,3,404202.33,2021-02-20,2963,2363581.6,1972762.21,2025-12-29 14:08:00
49dc1417-baeb-4122-914d-2f2b7f712763,Chandler,Arizona,19,3,1167667.98,2020-03-23,11009,3479054.8,2311386.82,2025-12-30 18:21:00
07a270e3-f1ab-4c20-838d-e98b90f9594f,Lowell,Massachusetts,29,4,346546.57,2020-07-13,2238,884914.65,538368.08,2025-12-30 16:56:00
5406beb2-7fd1-4d75-a28e-d22d6e0784e3,New York City,New York,66,1,250081.51,2022-02-22,2398,934958.99,684877.48,2025-12-30 19:34:00
6c20813f-3709-4279-9289-6b6116ec3563,Naperville,Illinois,53,1,99083.71,2023-08-02,2237,803119.52,704035.81,2025-12-30 18:50:00
9b480d79-d200-48b9-a205-fa0409e2a2c8,Fort Worth,Texas,54,3,127066.65000000001,2024-03-02,971,281525.46,158954.93,2025-12-30 15:19:00
0184898f-78e0-44b8-b257-a7c6d792b689,Syracuse,New York,22,4,298787.42,2024-04-22,407,1784008.32,1527505.52,2025-12-28 10:51:00
4c4d16a4-ff37-4baa-96af-0553f3706e1a,Chicago,Illinois,41,3,513969.64999999997,2022-10-12,2660,954986.88,442346.79,2025-12-30 14:57:00
c2023cb3-63a9-4402-b06b-254742c60b19,Dallas,Texas,18,3,42835.21,2021-09-28,4862,3359087.07,3345370.04,2025-12-30 18:13:00
83669f3b-73d0-4db3-aca0-2049212e20db,Sacramento,California,75,3,835844.86,2024-07-03,1447,1131917.44,296072.58,2025-12-30 15:21:00
edc513c7-7afa-4440-a3d3-abc8e4ecdb69,Seattle,Washington,65,3,482631.97,2021-02-04,6240,2321496.02,1842578.4,2025-12-30 20:54:00
0efb53aa-df00-4003-b0c6-b132ae6e78e6,Greensboro,North Carolina,35,5,226435.03,2025-05-13,274,416066.1,191154.44,2025-12-30 19:04:00
987ff92d-66d9-4bdf-b8be-c2b83d3c1b42,Spokane,Washington,59,4,397563.03,2021-06-09,3503,1866845.04,1481136.08,2025-12-30 19:25:00
019e2665-f34e-488f-9eb1-1982bd6df805,Pittsburgh,Pennsylvania,39,3,102481.59,2023-10-24,2966,818465.25,716193.62,2025-12-30 15:50:00
2d500fd8-b08d-4c64-9fbb-be2c8bd4f071,Jacksonville,Florida,69,2,243165.13,2021-05-29,1996,1632670.19,1389505.06,2025-12-30 13:32:00
2fda89d0-234f-4d6c-944b-40d81676c3ff,Warren,Michigan,52,4,301377.22000000003,2020-06-19,4955,1454295.05,1163726.53,2025-12-30 19:48:00
9aed5899-7cbe-4b17-929c-7a36f97f145f,Charlotte,North Carolina,22,4,339759.76,2023-10-24,1640,888331.13,553516.18,2025-12-30 16:17:00
32744eb8-2a42-49b6-841b-9b958b67b29e,Miami,Florida,58,4,316364.86,2021-05-16,1772,629373.12,314056.77,2025-12-30 13:46:00
cf0d9d01-99ef-4d12-9745-8d310e41320e,Allentown,Pennsylvania,28,4,298870.92,2023-08-12,1531,833870.66,534999.74,2025-12-30 16:20:00
59ae8e3d-6d4b-4d0a-82fd-4ad6e22a64ee,Spokane,Washington,54,3,703989.7200000001,2021-02-21,2964,3514700.41,2903895.09,2025-12-30 14:08:00
676f7454-2e1a-468a-873c-f73fb1ee4109,Syracuse,New York,40,2,456687.9,2022-08-04,2935,1322649.46,865961.5599999999,2025-12-30 18:32:00
7e3ee5d6-ce4d-4e62-932f-28899ad65807,San Diego,California,33,4,532844.11,2022-09-03,807,1096039.06,563194.95,2025-12-30 16:32:00
8c0a451d-c3be-4146-8ed7-031842cd039e,San Diego,California,36,3,430541.85,2020-12-25,3382,1394595.2,975425.27,2025-12-30 08:55:00
94e369ef-5a7f-4b4d-b439-0aa55ac8d148,Reading,Pennsylvania,51,5,1081217.74,2025-05-13,647,1644647.82,583375.58,2025-12-30 19:29:00
0d38cd5c-a40a-48b0-a893-aa1764930c76,Aurora,Colorado,29,4,745822.7,2021-10-12,2890,1984545.15,1238722.45,2025-12-29 11:13:00
6c0bc228-18d6-409e-970b-9229096836b9,Toledo,Ohio,49,3,306525.61,2023-09-10,1028,1112839.25,806313.64,2025-12-29 12:36:00
1d4b2566-47dc-49e6-98b3-e6cc934f2800,Scottsdale,Arizona,35,4,175233.43,2023-05-05,2496,1025975.93,850742.5,2025-12-30 15:26:00
d531be04-d868-4819-9b93-0dd485d7d347,Akron,Ohio,66,3,167954.64,2024-02-16,1811,533346.97,365392.33,2025-12-29 13:02:00
1b8b1d54-0ba7-4c72-beee-485a025f4cf5,Fort Lauderdale,Florida,60,6,300817.37,2023-10-04,2019,1195684.0,900198.81,2025-12-30 16:28:00
c1e99218-02a0-459a-aaee-840aa36a413d,Sacramento,California,18,2,201005.86,2023-08-28,913,365108.4,165322.62,2025-12-30 13:45:00
ebc435d6-c874-40e8-85ff-0601c799bae5,New York City,New York,54,1,125259.52,2022-03-06,3418,2180415.09,2055155.57,2025-12-29 14:48:00
213fbc23-6dc9-4595-8658-83fbd0483cb7,San Antonio,Texas,68,4,537572.12,2023-10-21,1566,977881.21,440938.97000000003,2025-12-30 14:37:00
c8bdab9f-0908-4144-ab4f-0c44a29d8ae9,Allentown,Pennsylvania,36,1,96809.19,2023-12-22,1340,325070.48,228261.29,2025-12-30 20:29:00
d1354938-f3f7-4a2b-a925-0e4d387f5228,Racine,Wisconsin,31,4,335419.35,2020-10-14,5509,3814038.56,3583964.39,2025-12-30 10:28:00
3c3a71df-e1f1-498c-9d95-3e679ad446a8,San Jose,California,42,5,764372.72,2021-01-22,5064,2764592.73,2014047.27,2025-12-30 18:10:00
98b2ec4b-c7b7-4d1f-883e-4cb686018e23,Vancouver,Washington,66,5,244346.5,2022-01-23,2990,1226376.5,982961.72,2025-12-30 15:21:00
a7ac81e5-40b4-4315-b67e-17613147f15d,Fort Lauderdale,Florida,62,4,485945.73,2022-06-30,3359,1591333.65,1114884.84,2025-12-30 14:55:00
fd1ae570-89e5-41de-9227-f54548c9c7a5,Albany,New York,63,5,158024.32,2025-11-08,163,226350.82,68650.41,2025-12-30 15:16:00
46c4e8e9-a538-4134-b900-9caca94fdc59,Charlotte,North Carolina,19,4,287932.83,2021-11-04,1089,788058.88,501367.3,2025-12-29 16:00:00
0f2dbeb6-5d3d-429a-a776-ab364e2dc573,Houston,Texas,24,3,13059.13,2022-01-05,3205,2039245.1,2026185.97,2025-12-30 11:29:00
e0530cd5-6eed-44c8-9e17-2f8b90fa2deb,Arlington,Virginia,60,6,424487.58999999997,2021-12-16,1052,1061485.95,640825.33,2025-12-29 10:36:00
d16573d5-2ed2-4bbb-a5d8-eb479e45777b,Syracuse,New York,21,3,225819.33000000002,2024-09-10,447,451276.1,225456.77,2025-12-30 17:06:00
811bc928-8cec-4a6b-b189-9a57c44edfbd,Allentown,Pennsylvania,45,3,295331.39,2022-05-19,2583,1012761.51,723632.63,2025-12-29 09:18:00
58f6ea79-647d-47d4-8c45-b94da575d0b1,San Diego,California,73,5,535133.38,2022-02-25,4316,1937943.6099999999,1404085.81,2025-12-30 13:20:00
1dfdd56d-cca2-4944-b42c-9ff221420af3,Cambridge,Massachusetts,28,2,86477.51000000001,2024-09-28,1018,410942.24,324464.73,2025-12-30 15:26:00
0d018bb0-88bb-4841-9ac1-f1f5ac06be25,Akron,Ohio,32,4,182915.34000000003,2020-07-23,6155,2565694.36,2428156.09,2025-12-30 15:57:00
8625d606-28f9-42e9-99ba-5e035f17129a,Albany,New York,19,4,190166.89,2025-01-17,726,453863.54000000004,263696.65,2025-12-30 17:41:00
896da20a-88b9-458a-ba87-426cc94a9c81,Chattanooga,Tennessee,52,5,463492.2,2020-04-17,3187,2405672.15,2012076.91,2025-12-30 10:30:00
d598dd48-96ae-4235-86d6-1b1175cd115d,San Antonio,Texas,68,6,1070266.44,2024-12-13,913,1806065.43,769326.21,2025-12-30 15:09:00
1dfa9dc9-14ce-4034-8506-5255c267538d,Cambridge,Massachusetts,18,3,372101.71,2022-11-06,1590,964641.1,592539.39,2025-12-30 13:36:00
0179d5a3-7178-46bb-9503-de92a11d0341,Chicago,Illinois,72,2,271812.25,2021-10-16,1223,804236.54,532424.29,2025-12-30 12:40:00
d75d06b0-ee70-48cd-a26c-4d19e73cfb00,San Diego,California,55,3,358063.91,2024-07-02,663,842154.54,537319.85,2025-12-30 11:39:00
e4f98b81-fa5a-4131-ad06-c94507829bd9,North Las Vegas,Nevada,30,6,370320.42,2021-02-28,3599,1794804.04,1428648.81,2025-12-30 19:09:00
22047105-7f71-48fa-a4be-ad319479a2ea,San Antonio,Texas,32,5,180886.65,2025-05-04,925,507870.19,328591.04,2025-12-30 16:47:00
d74dc163-72fe-4757-8a88-025656311095,Athens,Georgia,27,2,59505.62,2020-05-31,3449,2258411.23,2205867.83,2025-12-30 18:16:00
008eda95-ccd7-4d70-9ee5-61d1b9017f27,Greensboro,North Carolina,28,2,146803.39,2024-05-25,606,437521.98,290718.59,2025-12-30 18:46:00
8be0fc9a-b046-4617-8af8-d87ee4bb86cf,Henderson,Nevada,40,3,609209.85,2022-08-17,2588,1690755.66,1081545.81,2025-12-30 19:25:00
8761af50-5616-4055-8c64-697946562a41,Miami,Florida,34,3,58399.49,2025-01-14,819,257451.51,201543.51,2025-12-30 12:51:00
9d64014c-19b8-4a58-b455-e55b39ab46d7,Fort Collins,Colorado,67,3,360954.59,2023-01-09,3179,838810.47,478509.39,2025-12-30 17:14:00
6b89ec47-f4a0-49bb-b27e-c61b720b665c,San Antonio,Texas,32,3,430016.88999999996,2023-04-21,2171,1164299.32,734282.4299999999,2025-12-29 10:00:00
9b3cda95-e3b9-4889-8a54-ce9c101f9384,San Antonio,Texas,36,2,384309.08,2023-10-07,1416,586442.63,203976.65,2025-12-30 16:43:00
33b10c82-2252-4fd4-951a-f72e68a08e22,Lansing,Michigan,68,6,217087.95,2024-12-31,740,659387.83,448758.42,2025-12-31 10:50:00
b73a692c-e5d4-458b-9eef-e4a2f9a45db6,Rochester,New York,59,2,405879.54,2020-09-01,2605,1335400.96,929521.42,2025-12-30 10:48:00
11097b33-c259-4054-9536-45bea7af8a62,Los Angeles,California,23,5,335437.43999999994,2021-07-14,3117,1070045.46,736450.74,2025-12-30 14:47:00
7a5099ba-caea-4229-a259-34f7ca35cd1e,Chandler,Arizona,34,2,1085413.55,2022-11-18,839,1808682.32,739227.36,2025-12-30 17:10:00
ae155de8-a7f5-490b-bdd1-473c92a9a6e7,Naperville,Illinois,71,2,48680.28,2025-07-05,510,379219.19,330538.91,2025-12-30 10:29:00
4a90469e-7353-4a70-ad79-09f9eb371a10,Philadelphia,Pennsylvania,71,3,849586.76,2022-07-22,4709,3766535.41,2978223.88,2025-12-29 11:01:00
deb1d27b-3f91-4aec-b1d7-650f9c91c7a2,Colorado Springs,Colorado,27,6,270269.08,2024-11-19,1099,673894.82,408286.97,2025-12-30 12:45:00
d3344450-c9d3-4187-be56-052ca653d6b3,San Diego,California,71,2,79373.06,2023-10-27,1338,529385.47,450012.41,2025-12-30 17:05:00
43165b2b-17de-433b-b9cb-91085ecac7be,Norfolk,Virginia,47,4,248281.83,2023-11-01,964,485523.39,237241.56,2025-12-30 13:59:00
cc268b50-d42a-4cc0-a2f3-978a8dd5aa76,Columbus,Georgia,50,4,241064.49,2022-02-23,1904,1011730.89,776604.21,2025-12-28 16:56:00
1d7313e7-fc8b-4a8d-9771-c43a7a4c0495,Warren,Michigan,35,3,675269.81,2025-04-07,962,805629.37,130767.08,2025-12-30 14:38:00
612064ce-b18c-4a3e-8efe-859ca32a7143,Seattle,Washington,36,2,427713.49,2020-03-27,3706,1044737.95,617024.46,2025-12-29 15:49:00
f10bd9e4-3242-40ae-8674-9939470c4a34,Joliet,Illinois,21,4,406164.53,2021-07-20,1872,991743.84,597338.68,2025-12-30 17:37:00
65dae89e-ef67-40c4-8fb6-01fabe403441,Milwaukee,Wisconsin,35,2,197519.66,2021-11-10,1262,649334.89,454451.89,2025-12-29 14:40:00
ba46c39b-37d4-4fad-9cf0-799b9343a2d8,Gresham,Oregon,44,4,313548.27,2024-11-15,665,577878.09,266246.25,2025-12-30 14:18:00
24125817-a25f-46d3-8957-de7dcd9f4757,Durham,North Carolina,61,3,1231069.33,2020-12-01,11305,5184914.8,3995412.72,2025-12-30 20:14:00
44196936-b144-44c7-9885-29b0970259ca,Tampa,Florida,34,6,308653.68,2020-01-16,11282,7121334.77,6913289.01,2025-12-30 18:10:00
33b8d9c3-a1c4-4a0d-ba4d-64c6d5613e5f,San Francisco,California,32,6,277340.08999999997,2021-09-10,1610,1773303.98,1546902.07,2025-12-30 17:30:00
386f5196-dd2a-44eb-8d82-c3d5e5b6fb20,Tacoma,Washington,34,6,260707.29,2020-02-12,3810,1261000.78,1003687.75,2025-12-31 13:41:00
15706242-32dd-4b73-9b4c-cd89aba89c58,Worcester,Massachusetts,71,3,194706.23,2024-08-03,1101,350810.79,157922.95,2025-12-30 14:51:00
1b6fefc8-8e05-4b5c-abb1-26f7fd4dd7a9,Pittsburgh,Pennsylvania,30,2,220754.91,2023-09-10,2224,737701.55,516946.64,2025-12-30 18:31:00
f267ee68-6851-4a51-a503-2032dcaf85d3,Cincinnati,Ohio,33,5,100555.86,2025-07-09,179,179359.2,79924.16,2025-12-30 14:11:00
329acb75-e340-428d-a45d-c534f85030dd,Sacramento,California,48,5,1009132.65,2021-06-10,9244,2668148.71,1661909.68,2025-12-30 20:09:00
32a2a6d2-4714-433a-9942-244216f6e4c3,Fort Lauderdale,Florida,49,4,185604.41,2024-01-23,1450,568333.3099999999,382728.89999999997,2025-12-30 19:51:00
21cfaacd-572e-4ef9-8a56-00b5958a1c97,Buffalo,New York,55,2,247249.78,2022-07-05,1085,559443.83,312194.05,2025-12-30 14:40:00
662bec47-6891-48ea-8bd7-58b7f0858d88,Grand Rapids,Michigan,23,2,40060.66,2024-07-18,2017,646853.94,606793.28,2025-12-30 18:16:00
ad569d1e-6017-4809-9da3-71793e4caa46,Akron,Ohio,44,3,643953.72,2020-01-02,6436,2109648.77,1465695.05,2025-12-30 17:27:00
a959b316-3a49-4686-af22-a038fa9bf053,Dallas,Texas,73,2,104389.96,2021-08-12,4793,1736333.71,1631943.75,2025-12-30 17:44:00
34441ddd-666b-4d42-9e1f-9d9dec25bd96,Sparks,Nevada,56,6,518536.53,2020-05-17,2785,1686354.17,1178316.53,2025-12-28 11:18:00
d6853207-37a2-4fb9-8ec3-5ea6edfa1930,San Francisco,California,61,4,635235.81,2022-01-25,2017,1248715.3800000001,613479.57,2025-12-30 15:35:00
8f10807e-4369-478c-affc-f0e0a1762623,Naperville,Illinois,20,3,966337.5599999999,2020-01-30,13137,3697184.7600000002,2732268.42,2025-12-30 16:14:00
3168ba70-b479-4c94-a5d5-b07ccbe433bc,Denver,Colorado,30,3,391684.69,2020-08-05,4913,2000651.03,1608966.34,2025-12-30 15:11:00
35e405ba-90df-4333-8ac8-aec30da3d19e,Chandler,Arizona,25,1,183526.12,2023-01-07,2343,860511.81,676985.69,2025-12-30 18:23:00
512c1838-d86c-4c2d-b2f8-0f3ffc312592,San Francisco,California,32,3,233631.15,2022-02-08,1215,436452.91,204189.96,2025-12-30 14:49:00
1aa08a25-4d70-431f-881e-1a22f1fb64f2,Dallas,Texas,27,2,133131.51,2024-05-20,469,255245.41999999998,122113.91,2025-12-29 09:49:00
a26008ff-6ea6-4478-955f-f94acd7455f6,Syracuse,New York,43,4,152794.46,2025-02-11,598,299422.12,146627.66,2025-12-30 16:12:00
8f2466ce-30c3-4185-9382-ce6776b9b182,Warren,Michigan,22,2,124286.34,2021-02-13,3536,2325481.73,2206794.5,2025-12-30 21:25:00
dbe87d18-f7c4-481d-b6b9-9c1b9ce0fcae,Sacramento,California,26,3,98507.56999999999,2021-02-28,2688,1155982.99,1060392.98,2025-12-30 14:37:00
2e495db8-460b-4734-9607-d206da85972d,Tampa,Florida,69,3,304780.27,2023-12-30,880,515997.86,211217.59,2025-12-30 16:44:00
93045812-25b2-48f4-adf6-2e1268d14fe9,San Diego,California,63,6,412104.43,2024-04-14,999,903267.17,492622.35,2025-12-29 08:08:00
f11381f7-5332-443d-b0ae-cbd0c5835cd9,Milwaukee,Wisconsin,68,6,240707.1,2024-03-06,1428,1351820.46,1122987.46,2025-12-30 15:28:00
00ed47c5-232b-4dcc-ad88-d0fcce97213a,Houston,Texas,73,1,158814.23,2024-06-27,897,287960.85,129146.62,2025-12-28 17:57:00
357d9b5a-8f7d-40ed-a2c9-77cc572e18c7,New York City,New York,28,5,555196.03,2022-11-09,3177,1678287.57,1135975.91,2025-12-30 15:31:00
8a7f6ad3-b6f7-4995-958e-bc45b3b1c54b,Los Angeles,California,41,4,167934.69,2025-08-22,134,228243.56,61928.590000000004,2025-12-30 15:23:00
b1951187-0e63-4b02-9e9d-02c99e6b578b,Fort Worth,Texas,20,3,333296.33,2022-03-09,4199,1887844.82,1572444.17,2025-12-30 16:43:00
4916a478-950e-49ea-a485-4b781bb55c49,Sparks,Nevada,43,3,269702.48,2023-06-29,2405,647436.8,382803.94,2025-12-30 19:59:00
74456618-21a2-40c5-8fe2-7efd7d5028b7,Tacoma,Washington,53,5,341964.44,2021-07-21,1977,826249.92,487082.68,2025-12-30 17:39:00
6fc5a47c-638c-4c08-a4c4-ed2cffe73786,Buffalo,New York,43,3,108524.85,2021-10-13,3788,2344206.72,2235681.87,2025-12-30 18:15:00
7007e305-597d-406b-b61c-bf0223a74507,Orlando,Florida,28,2,135903.29,2020-06-06,9988,6635357.58,6686250.99,2025-12-30 13:51:00
76b5ae5d-2b0d-4ea2-bebf-6e3b66597b85,Buffalo,New York,73,2,411148.93,2022-07-04,1428,862419.59,457968.31,2025-12-29 18:17:00
92142314-9c57-405f-802e-95430503cf08,Columbus,Georgia,35,2,129036.44,2025-05-19,608,473632.87,344596.43,2025-12-30 19:04:00
5d85d8fe-7f65-4ad0-b770-c666389efea9,Rochester,New York,40,6,349459.11,2023-02-22,2325,970037.23,627111.93,2025-12-29 17:23:00
f7fc086a-4c22-4052-8dde-1c252d677a2c,Chattanooga,Tennessee,64,6,449838.99,2023-05-25,1806,938472.44,492756.89999999997,2025-12-30 12:12:00
d5769c27-9a4d-4a80-86ce-e11f2d859f0e,Tampa,Florida,37,2,786722.89,2020-04-07,4684,2223621.64,1439677.0,2025-12-30 13:46:00
acb7c60a-8e92-4c0f-aeba-3e9a3a5a4ffc,Reading,Pennsylvania,51,4,205174.91,2023-10-05,687,471986.65,269164.71,2025-12-30 12:29:00
d9156bb0-e273-4f85-9c8d-f770b2ccfca3,Albany,New York,58,3,142899.93,2024-05-06,767,267693.81,128889.81999999999,2025-12-30 12:19:00
e957641b-62e9-4b71-8c43-e99b84883141,Akron,Ohio,66,5,161723.18,2023-12-04,1574,512555.46,352301.93,2025-12-30 11:39:00
06353ee4-3440-4cb0-bea7-6786b04c9749,Los Angeles,California,30,3,327039.94,2020-05-01,2559,1130193.03,810917.23,2025-12-30 09:15:00
0ee9e3c3-fd96-4c3e-b834-f29b6a167cc1,Boston,Massachusetts,53,5,1031583.27,2022-04-17,1928,2310264.0,1329701.35,2025-12-29 19:11:00
08271d4f-f2bb-444c-9367-793b6dcf9cc3,Miami,Florida,56,4,265411.36,2021-08-19,1967,986208.06,726494.06,2025-12-29 12:32:00
